epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
181,0.00258292,0.007051,0.999689,0.999689,0.860212,0.795083,0.793886,val
182,0.00233402,0.006900,0.999800,0.999800,0.865752,0.795324,0.794480,val
183,0.00209750,0.006737,0.999800,0.999800,0.866608,0.793589,0.792868,val
184,0.00187341,0.006926,0.999645,0.999644,0.866558,0.793371,0.792414,val
185,0.00166181,0.006716,0.999734,0.999733,0.862951,0.791831,0.791050,val
186,0.00146276,0.006723,0.999711,0.999711,0.860836,0.793371,0.792986,val
187,0.00127631,0.006786,0.999711,0.999711,0.868980,0.792590,0.791977,val
188,0.00110251,0.006702,0.999778,0.999778,0.864590,0.792004,0.791331,val
189,0.00094140,0.006749,0.999711,0.999711,0.862350,0.792222,0.791743,val
190,0.00079302,0.006662,0.999623,0.999622,0.865617,0.795864,0.795031,val
191,0.00065742,0.006806,0.999689,0.999689,0.870446,0.791831,0.791120,val
192,0.00053463,0.006723,0.999800,0.999800,0.863233,0.795106,0.794224,val
193,0.00042467,0.006786,0.999800,0.999800,0.865590,0.793003,0.792466,val
194,0.00032759,0.006720,0.999756,0.999756,0.865880,0.794715,0.793953,val
195,0.00024339,0.006661,0.999822,0.999822,0.866630,0.794497,0.793523,val
196,0.00017212,0.006548,0.999911,0.999911,0.860038,0.796278,0.795550,val
197,0.00011378,0.006627,0.999867,0.999867,0.867470,0.792417,0.791565,val
198,0.00006838,0.006543,0.999711,0.999711,0.865279,0.791613,0.790907,val
199,0.00003595,0.006498,0.999711,0.999711,0.867150,0.794738,0.794026,val
200,0.00001649,0.006599,0.999756,0.999756,0.865510,0.792590,0.792269,val
