dataset_folder,model_folder,run_name,condition,epoch,value
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,45,0.671154
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,46,0.653228
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,47,0.652915
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,48,0.670283
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,49,0.599398
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,50,0.663028
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,51,0.681021
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,52,0.631125
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,53,0.659367
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,54,0.673386
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,55,0.661531
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,56,0.692808
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,57,0.714218
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,58,0.677714
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,59,0.67736
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,60,0.676843
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,61,0.692182
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,62,0.69553
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,63,0.71272
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,64,0.661109
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,65,0.69685
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,66,0.704486
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,67,0.708882
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,68,0.701002
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,69,0.714082
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,70,0.703969
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,71,0.73085
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,72,0.730782
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,73,0.693121
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,74,0.726562
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,75,0.727366
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,76,0.727297
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,77,0.709304
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,78,0.71321
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,79,0.729421
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,80,0.744311
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,81,0.725201
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,82,0.735178
