dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,25,2.263781
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,26,2.257284
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,27,2.33605
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,28,2.255173
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,29,2.240455
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,30,2.28635
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,31,2.330818
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,32,2.218244
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,33,2.331527
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,34,2.266154
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,35,2.249593
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,36,2.334186
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,37,2.265506
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,38,2.351249
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,39,2.233448
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,40,2.297279
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,41,2.274222
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,42,2.253302
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,43,2.359114
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,44,2.252173
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,45,2.266389
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,46,2.342692
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,47,2.241444
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,48,2.331829
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,49,2.358279
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,50,2.298528
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,51,2.388915
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,52,2.324639
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,53,2.37133
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,54,2.292173
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,55,2.305403
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,56,2.344298
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,57,2.358307
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,58,2.295481
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,59,2.27632
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,60,2.266727
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,61,2.302566
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,62,2.239809
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,63,2.219483
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,64,2.240952
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,65,2.245253
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,66,2.265601
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,67,2.208602
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,68,2.189957
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,69,2.157235
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,70,2.111826
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,71,2.145821
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,72,2.123825
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,73,2.078154
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,74,2.057167
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,75,2.017639
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,76,1.962548
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,77,1.943575
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,78,1.927713
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,79,1.928166
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,80,1.906604
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,81,1.8738
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,82,1.867693
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,83,1.824721
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,84,1.832517
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,85,1.812357
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,86,1.81556
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,87,1.796327
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,88,1.797868
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,89,1.795166
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,90,1.783664
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,91,1.76782
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,92,1.76274
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,93,1.766324
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,94,1.768447
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,95,1.756244
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,96,1.754951
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,97,1.762068
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,98,1.764137
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,99,1.760851
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,100,1.763477
cifar100,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,1,4.229486
cifar100,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,2,2.369987
