dataset_folder,model_folder,run_name,condition,epoch,value
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,17,0.074095
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,18,0.070922
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,19,0.077815
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,20,0.07603
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,21,0.078643
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,22,0.088452
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,23,0.053697
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,24,0.081744
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,25,0.080811
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,26,0.082751
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,27,0.042218
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,28,0.043805
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,29,0.083421
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,30,0.080991
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,31,0.083129
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,32,0.041166
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,33,0.043026
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,34,0.047904
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,35,0.132597
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,36,0.049847
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,37,0.049022
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,38,0.089829
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,39,0.055052
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,40,0.043
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,41,0.033215
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,42,0.039966
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,43,0.040672
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,44,0.040135
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,45,0.045585
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,46,0.041761
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,47,0.044953
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,48,0.044192
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,49,0.04554
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,50,0.043016
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,51,0.042554
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,52,0.043623
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,53,0.041929
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,54,0.045571
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,55,0.043536
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,56,0.283816
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,57,0.051879
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,58,0.070356
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,59,0.076787
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,60,0.048709
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,61,0.11027
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,62,0.081786
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,63,0.066664
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,64,0.07832
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,65,0.079174
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,66,0.078224
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,67,0.054461
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,68,0.086194
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,69,0.044771
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,70,0.046152
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,71,0.04865
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,72,0.052527
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,73,0.047091
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,74,0.047601
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,75,0.049122
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,76,0.049474
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,77,0.046706
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,78,0.047437
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,79,0.048916
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,80,0.050032
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,81,0.048069
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,82,0.04774
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,83,0.047782
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,84,0.047627
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,85,0.048436
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,86,0.046049
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,87,0.045528
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,88,0.047772
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,89,0.048229
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,90,0.048208
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,91,0.046437
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,92,0.046795
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,93,0.047363
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,94,0.047803
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,95,0.047912
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,96,0.046973
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,97,0.049422
