dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,62.0,0.970823,0.468807,0.115765,2.40441
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,63.0,0.971816,0.443589,0.110887,2.614929
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,64.0,0.971223,0.481055,0.112567,2.425982
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,65.0,0.97284,0.493095,0.10842,2.302469
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,66.0,0.990208,0.51705,0.047827,2.085593
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,67.0,0.954406,0.473874,0.177022,2.340953
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,68.0,0.993145,0.555136,0.035521,1.874045
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,69.0,0.999726,0.566739,0.009592,1.912042
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,70.0,0.923117,0.512477,0.29535,2.16604
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,71.0,0.996391,0.561202,0.022536,1.869024
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,72.0,0.999672,0.569818,0.009666,1.889457
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,73.0,0.936451,0.500437,0.244526,2.194738
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,74.0,0.996327,0.558628,0.021984,1.876272
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,75.0,0.999756,0.571013,0.008195,1.88558
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,76.0,0.999822,0.563006,0.009006,1.9487
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,77.0,0.936671,0.502252,0.247959,2.142819
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,78.0,0.99451,0.56327,0.028881,1.840933
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,79.0,0.999788,0.573897,0.00679,1.854951
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,80.0,0.99981,0.575161,0.007919,1.893901
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,81.0,0.999795,0.569864,0.008312,1.939478
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,82.0,0.999837,0.574311,0.008487,1.95066
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,83.0,0.999825,0.567693,0.008762,1.959914
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,84.0,0.999852,0.569692,0.008324,1.95605
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,85.0,0.999832,0.572335,0.009006,1.981023
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,86.0,0.946591,0.558732,0.224151,1.889948
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,87.0,0.999795,0.572622,0.004855,1.86543
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,88.0,0.999837,0.579435,0.004903,1.87507
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,89.0,0.999827,0.579216,0.005714,1.906773
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,90.0,0.999862,0.57199,0.006145,1.939347
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,91.0,0.999874,0.571668,0.006474,1.965669
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,92.0,0.999864,0.57199,0.006679,1.982206
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,93.0,0.999874,0.571232,0.006754,1.997347
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,94.0,0.999879,0.572013,0.006732,2.008604
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,95.0,0.999901,0.57006,0.006728,2.010092
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,96.0,0.999891,0.56867,0.006739,2.027206
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,97.0,0.999921,0.563637,0.006695,2.020773
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,98.0,0.999919,0.569083,0.006709,2.02365
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,99.0,0.999901,0.566935,0.00667,2.028391
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,100.0,0.999919,0.564614,0.006645,2.026978
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,1.0,0.038291,0.058019,4.474003,4.308292
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,2.0,0.39439,0.43349,2.359234,2.257117
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,3.0,0.699472,0.483847,1.048833,2.207473
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,4.0,0.81371,0.471553,0.62876,2.254988
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,5.0,0.814169,0.468739,0.626394,2.329572
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,6.0,0.807416,0.435225,0.654786,2.714605
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,7.0,0.832325,0.468325,0.56674,2.516801
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,8.0,0.842036,0.479458,0.535073,2.384179
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,9.0,0.850292,0.454205,0.507992,2.602328
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,10.0,0.852075,0.477551,0.502386,2.381053
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,11.0,0.85881,0.4696,0.481687,2.315191
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,12.0,0.860946,0.459846,0.473751,2.679987
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,13.0,0.864554,0.460271,0.462455,2.489077
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,14.0,0.866106,0.502976,0.455912,2.364537
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,15.0,0.867971,0.47531,0.450449,2.444325
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,16.0,0.868782,0.477907,0.445624,2.465839
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,17.0,0.87144,0.470726,0.437022,2.418625
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,18.0,0.872634,0.486282,0.43429,2.395724
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,19.0,0.87514,0.47585,0.425994,2.508689
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,20.0,0.876564,0.478435,0.419948,2.487955
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,21.0,0.880747,0.468761,0.409433,2.526466
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,22.0,0.879625,0.471553,0.411428,2.551592
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,23.0,0.881626,0.479733,0.403526,2.58138
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,24.0,0.884548,0.499046,0.395818,2.384191
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,25.0,0.886191,0.461592,0.388926,2.606247
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,26.0,0.888377,0.488281,0.381686,2.470051
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,27.0,0.890895,0.460375,0.373691,2.615224
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,28.0,0.891474,0.500689,0.370453,2.379115
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,29.0,0.893712,0.478343,0.363785,2.537369
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,30.0,0.896453,0.48665,0.35547,2.418136
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,31.0,0.900638,0.487339,0.34371,2.455524
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,32.0,0.898549,0.472507,0.346353,2.687222
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,33.0,0.903612,0.468716,0.331927,2.570349
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,34.0,0.90519,0.489947,0.32622,2.399966
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,35.0,0.90756,0.498403,0.316472,2.299896
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,36.0,0.910537,0.491636,0.309338,2.478582
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,37.0,0.912346,0.489522,0.30008,2.369992
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,38.0,0.914453,0.490843,0.29513,2.466063
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,39.0,0.917291,0.495623,0.284414,2.390024
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,40.0,0.919285,0.491452,0.278725,2.535898
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,41.0,0.924152,0.486455,0.2672,2.474865
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,42.0,0.924147,0.502148,0.261697,2.297139
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,43.0,0.927587,0.518566,0.249986,2.219814
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,44.0,0.928845,0.520198,0.246336,2.274057
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,45.0,0.933649,0.512994,0.231394,2.238786
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,46.0,0.934488,0.514384,0.228327,2.289495
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,47.0,0.939412,0.491039,0.214082,2.467646
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,48.0,0.940778,0.506595,0.207869,2.260701
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,49.0,0.942751,0.524472,0.202424,2.240887
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,50.0,0.945626,0.50301,0.19253,2.362413
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,51.0,0.950539,0.503734,0.177823,2.325496
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,52.0,0.951288,0.49884,0.175014,2.413018
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,53.0,0.952271,0.532215,0.171257,2.135494
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,54.0,0.956337,0.45903,0.159102,2.622403
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,55.0,0.960358,0.503447,0.145195,2.294896
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,56.0,0.960326,0.508743,0.145661,2.335826
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,57.0,0.962383,0.526689,0.139283,2.277533
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,58.0,0.969449,0.51937,0.116349,2.234087
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,59.0,0.967605,0.522151,0.121918,2.194305
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,60.0,0.976287,0.487328,0.097074,2.459283
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,61.0,0.966066,0.527252,0.127467,2.249658
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,62.0,0.995076,0.542004,0.029365,2.032632
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,63.0,0.990978,0.331687,0.047778,3.536695
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,64.0,0.92503,0.558996,0.273649,1.983769
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,65.0,0.998049,0.611351,0.016183,1.61376
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,66.0,0.999711,0.619336,0.008295,1.60904
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,67.0,0.999662,0.565441,0.010635,1.909375
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,68.0,0.890432,0.562098,0.406806,1.936853
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,69.0,0.996782,0.6152,0.021779,1.614925
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,70.0,0.999751,0.628274,0.007271,1.578786
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,71.0,0.99976,0.630101,0.0085,1.615566
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,72.0,0.999778,0.625345,0.009149,1.65329
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,73.0,0.92202,0.504952,0.299116,2.106825
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,74.0,0.967399,0.593061,0.126934,1.709876
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,75.0,0.999298,0.623437,0.009083,1.577179
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,76.0,0.999778,0.62832,0.006148,1.573721
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,77.0,0.999796,0.629297,0.007231,1.615208
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,78.0,0.999813,0.632502,0.007806,1.63403
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,79.0,0.999791,0.628148,0.007997,1.666519
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,80.0,0.999773,0.629079,0.008345,1.684411
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,81.0,0.999836,0.628102,0.008089,1.684868
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,82.0,0.999822,0.633938,0.007935,1.688781
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,83.0,0.999844,0.631962,0.007663,1.698702
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,84.0,0.99984,0.627953,0.007629,1.702826
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,85.0,0.999831,0.629492,0.007432,1.718348
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,86.0,0.99984,0.634938,0.007431,1.72356
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,87.0,0.999876,0.634984,0.007041,1.728813
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,88.0,0.999858,0.631767,0.006934,1.73259
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,89.0,0.999867,0.630986,0.006775,1.751341
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,90.0,0.999853,0.633042,0.006746,1.752069
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,91.0,0.999884,0.629687,0.006651,1.75697
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,92.0,0.99988,0.629251,0.006512,1.765547
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,93.0,0.999893,0.631445,0.006513,1.773517
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,94.0,0.999898,0.632204,0.006506,1.775294
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,95.0,0.999898,0.630813,0.006409,1.773494
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,96.0,0.999898,0.630227,0.006413,1.779432
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,97.0,0.999929,0.632962,0.006343,1.783302
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,98.0,0.999916,0.632227,0.006335,1.787377
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,99.0,0.999942,0.634501,0.006326,1.777374
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,100.0,0.999924,0.631227,0.006321,1.784348
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,1.0,0.054107,0.076402,4.369638,4.136879
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,2.0,0.570231,0.432812,1.632852,2.692426
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,3.0,0.856262,0.474242,0.493017,2.417444
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,4.0,0.863065,0.46196,0.465146,2.620183
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,5.0,0.850963,0.490774,0.506203,2.331589
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,6.0,0.832882,0.481733,0.571885,2.454781
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,7.0,0.850348,0.476068,0.51378,2.537093
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,8.0,0.855576,0.486696,0.496129,2.444013
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,9.0,0.858701,0.474989,0.483718,2.545225
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,10.0,0.863579,0.484375,0.468402,2.435374
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,11.0,0.865168,0.469428,0.463434,2.504111
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,12.0,0.866842,0.48372,0.457478,2.406166
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,13.0,0.868353,0.490188,0.450818,2.445541
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,14.0,0.870214,0.476126,0.445534,2.618473
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,15.0,0.872541,0.48264,0.438825,2.451165
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,16.0,0.872964,0.48974,0.437917,2.355813
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,17.0,0.875291,0.483249,0.428728,2.423609
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,18.0,0.87614,0.49668,0.425864,2.372098
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,19.0,0.877399,0.460857,0.420864,2.691855
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,20.0,0.878705,0.501712,0.416577,2.310044
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,21.0,0.880571,0.458467,0.410681,2.635735
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,22.0,0.882785,0.481744,0.403287,2.468465
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,23.0,0.884437,0.474931,0.397921,2.577289
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,24.0,0.885696,0.485696,0.393205,2.527139
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,25.0,0.887379,0.478987,0.387494,2.509007
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,26.0,0.889198,0.483663,0.380893,2.565383
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,27.0,0.891519,0.484616,0.372473,2.400928
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,28.0,0.892499,0.468945,0.369807,2.574064
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,29.0,0.895159,0.500885,0.360956,2.291291
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,30.0,0.896927,0.481514,0.35654,2.434628
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,31.0,0.899415,0.501425,0.345889,2.548975
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,32.0,0.901064,0.472392,0.340893,2.599784
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,33.0,0.902846,0.490763,0.335587,2.433335
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,34.0,0.90641,0.487132,0.323963,2.583649
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,35.0,0.906633,0.516188,0.321234,2.376395
