dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,28.0,0.954023,0.684751,0.122884,1.306227
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,29.0,0.929173,0.665083,0.206924,1.438145
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,30.0,0.954415,0.352039,0.121609,3.23603
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,31.0,0.924536,0.651622,0.223176,1.599585
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,32.0,0.943835,0.658387,0.157565,1.527888
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,33.0,0.942798,0.659013,0.15921,1.666901
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,34.0,0.945182,0.668745,0.152982,1.663958
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,35.0,0.943925,0.659326,0.155191,1.543641
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,36.0,0.94359,0.622605,0.156914,1.564193
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,37.0,0.9503,0.679728,0.135319,1.367894
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,38.0,0.961117,0.359116,0.09818,3.184283
