dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,59,1.434169
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,60,1.458265
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,61,1.324536
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,62,1.384214
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,63,1.400985
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,64,1.49344
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,65,1.438746
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,66,1.416622
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,67,1.359985
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,68,1.393848
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,69,1.393337
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,70,1.427195
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,71,1.37438
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,72,1.316983
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,73,1.396852
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,74,1.341664
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,75,1.268746
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,76,1.365176
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,77,1.268294
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,78,1.29549
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,79,1.340716
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,80,1.216545
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,81,1.184023
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,82,1.216015
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,83,1.21928
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,84,1.106346
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,85,1.057338
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,86,1.025673
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,87,1.001628
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,88,0.959712
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,89,0.950106
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,90,0.943943
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,91,0.939563
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,92,0.935425
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,93,0.926447
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,94,0.931937
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,95,0.915479
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,96,0.917227
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,97,0.91805
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,98,0.924528
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,99,0.924716
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,100,0.922245
