epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
190,0.00040147,0.011115,0.998380,0.998378,3.101298,0.468652,0.464732,test
191,0.00033368,0.011645,0.998269,0.998267,3.138267,0.465234,0.462337,test
192,0.00027229,0.011751,0.998247,0.998245,3.097160,0.467773,0.463952,test
193,0.00021732,0.011431,0.998491,0.998489,3.107312,0.466895,0.462137,test
194,0.00016878,0.011479,0.998446,0.998444,3.106606,0.467578,0.463166,test
195,0.00012669,0.010623,0.998580,0.998578,3.098541,0.467285,0.462301,test
196,0.00009105,0.011020,0.998274,0.998288,3.126804,0.467578,0.463621,test
197,0.00006188,0.011291,0.998602,0.998600,3.124820,0.465820,0.461808,test
198,0.00003919,0.010997,0.998580,0.998578,3.135140,0.463965,0.460507,test
199,0.00002297,0.011110,0.998456,0.998489,3.111126,0.464941,0.461079,test
200,0.00001324,0.011316,0.998513,0.998511,3.127927,0.465137,0.460937,test
