dataset,architecture,seed,condition,mode,M,cutout_area,config_epochs,metrics_epoch_count,required_columns_ok,epoch_sequence_ok,status,analysis_valid,issue_count,issues,source_path,config_path,metrics_path,config_sha256,metrics_sha256
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M8_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M8_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M8_area0.05/metrics.csv,66935ecf0ea0c0bc054cee3f24551676a8643ead9dc866127077c8aae84c4e7e,21a8160434993649fa35ee0052ce88a04e383926762783f4a44e50c18b38f45e
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M8_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M8_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M8_area0.1/metrics.csv,e21aa6e8b648e4d9a4b0e3e4a0289e439758d1c0b4d8e00ff8806a115824d45e,e0ca2932d394834a7f86efd059d03e0a3e19747a15094c645fc5a71d2302dffc
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M8_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M8_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M8_area0.2/metrics.csv,a82827c4a720db7ab4f53914d77ed1f5bdf1c131f5a781fd86e2475ed17d00bd,3a3d9c10b7098084c8f1f6519804d84b8ed7a0d696ce257bb608884b7d2fd663
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M8_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M8_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M8_area0.3/metrics.csv,a765bb5f9e311d3253a5b53ebf8d3e2d9b378b93b8c5c9928e433a8dda5cc6be,025cfb4b6b019380cf0bd80c13e64a193d4d86824c419ce1c71c2f62fca073e6
RawMal-TF,resnet18,44,Random cutout,random,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M4_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M4_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M4_area0.05/metrics.csv,7f30d752f4c7973d2b43ec47441f899c379d3fecf81dcc74c9487a142f127784,7304a217c7d2910ae09e8275ebb06f5a7390af1396b1d9e911d2cb8b25f31580
RawMal-TF,resnet18,44,Random cutout,random,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M4_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M4_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M4_area0.1/metrics.csv,3cf8f4d7c2d8d834a7adc4ed0ef1aa935e9bfcff6dee48676af39febf0077c0a,e74f23bd60122bb0bdbd82c6d355a4e90d5d5830a2857fa51f32af9ea025af5c
RawMal-TF,resnet18,44,Random cutout,random,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M4_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M4_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M4_area0.2/metrics.csv,5bb1e5f8bf3b970649e8ae2b4da0663af52ab2e7890b7df3ac0bd4311b75f953,c2554e5a3857a8191c1f586087145e7c6c61de0bc814c02ef5c2331021cc135f
RawMal-TF,resnet18,44,Random cutout,random,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M4_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M4_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M4_area0.3/metrics.csv,64d4a61fbc047dc81ea2dce87ae8062900dd0adadee67f7318bb6e9836d1d10a,3d014d7cfddfff7c742660d0ac5ed699ef6132b6ff6203af3a714e885f79ae97
RawMal-TF,resnet18,44,Random cutout,random,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M8_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M8_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_random_M8_area0.05/metrics.csv,3afa555590b0c3184b5379f2c92dbf80f403f082c3b1ac00a5a5b0ef989847fc,3a8be6ca9af28e8bd8592c1e055a647d801386453a87382d9662bb040ab8f6e7
RawMal-TF,resnet18,44,Random cutout,random,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M8_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M8_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_random_M8_area0.1/metrics.csv,678b53bc49a2ca25b2a365680a3e836a9dc14bac83cc8bc17fc3ab1b7b40e45d,d19024283b9fcaee16becaa8b8ce4e6f1e5a5c6d33dba369f74f77700b036372
RawMal-TF,resnet18,44,Random cutout,random,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M8_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M8_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_random_M8_area0.2/metrics.csv,172d966f551af40d1e69131c427eadcc072612656d5ad8cd6378df6c8caf6c86,fa28bca05edc0d4b9d888951102b628d389320a2b253b8e001581f035420d452
RawMal-TF,resnet18,44,Random cutout,random,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M8_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M8_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_random_M8_area0.3/metrics.csv,dd76584a23b81ffea6ef03902e1faaadf053e1c61a607c7ac015a544f1d40117,1624aae59daf8ef5161f8666cc4f1b4a907d93e7c4d1e6bec0e470e1ba0b2803
RawMal-TF,resnet18,44,No cutout,none,,,100,100,True,True,valid_selected_baseline,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_none,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_none/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_none/metrics.csv,d2acda4e34c86685b129a22e3d58403be899ad9c63cf3295d3eb279fdd5d99ac,b941ad1ed33a5f65c922b7f14ebff5c08aa6eb938db404388a2c033db0ce893e
RawMal-TF,resnet18,44,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_none,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_none/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_none/metrics.csv,d2acda4e34c86685b129a22e3d58403be899ad9c63cf3295d3eb279fdd5d99ac,b941ad1ed33a5f65c922b7f14ebff5c08aa6eb938db404388a2c033db0ce893e
RawMal-TF,resnet18,44,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_none,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_none/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_none/metrics.csv,d2acda4e34c86685b129a22e3d58403be899ad9c63cf3295d3eb279fdd5d99ac,b941ad1ed33a5f65c922b7f14ebff5c08aa6eb938db404388a2c033db0ce893e
RawMal-TF,resnet18,44,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_none,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_none/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_none/metrics.csv,d2acda4e34c86685b129a22e3d58403be899ad9c63cf3295d3eb279fdd5d99ac,b941ad1ed33a5f65c922b7f14ebff5c08aa6eb938db404388a2c033db0ce893e
