epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
191,0.00033368,0.012559,0.998047,0.998044,2.465179,0.564355,0.555795,test
192,0.00027229,0.011724,0.998335,0.998333,2.455674,0.563281,0.554497,test
193,0.00021732,0.011945,0.998136,0.998134,2.455143,0.565039,0.555695,test
194,0.00016878,0.011908,0.998002,0.998000,2.458721,0.563379,0.554471,test
195,0.00012669,0.012473,0.998030,0.998045,2.455010,0.564648,0.554561,test
196,0.00009105,0.011323,0.998496,0.998511,2.451937,0.563770,0.554507,test
197,0.00006188,0.011786,0.998247,0.998244,2.471778,0.563965,0.554371,test
198,0.00003919,0.012425,0.998202,0.998200,2.461848,0.562988,0.554462,test
199,0.00002297,0.011650,0.998474,0.998489,2.459152,0.564551,0.555407,test
200,0.00001324,0.012796,0.997763,0.997778,2.462544,0.565430,0.556272,test
